Group;Device;Detected object;Detected at;Path to file;Object type;Details;Action;Account;Application;Version number;Last visible;Last connected to Administration Server;IP address;NetBIOS name;Windows domain
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:29;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fspot%2F90220&idzone=4400;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fspot%2F90220&idzone=4400  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: DF031476937DA1BE5FF9C2F7A78EB9A38558DDEDA9E4D1026EE596C264E4C5E1  MD5: 5F4375DFCEA87D6996C6201DA8F442C4;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:29;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fporn%2F80187&idzone=6281;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fporn%2F80187&idzone=6281  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: 012E7C3AB2E0A5EBA0FD74E7FB3AC6ED3138DE739786FD384ADCD1977BF4E838  MD5: 5912D893EE8AA0CBB2A6E8E2331D439B;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:30;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fvideo%2F4486&idzone=6297;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fvideo%2F4486&idzone=6297  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: 743AC1085433FD82CD2932D814D57DCBD7AE00ED32B7D52D0973D6E626180309  MD5: 4A9ED00CD486DF2DFF97DF79BEE74914;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:30;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fvideo%2F38171&idzone=6297;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fvideo%2F38171&idzone=6297  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: 9E7634B9227E10E2B9C9707E06F88FC05A9E1E1483A10EA4060EAE9C1CF5E714  MD5: 80C8B28616A5A0D712A5BBBB8300C06D;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:30;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F78751&idzone=6730;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F78751&idzone=6730  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: 5187A1CB0742A89649AE48B987F930823C2B3750DDD6B3DE415FBF85CD6B0688  MD5: 347876C4FBD33FBF5FD9B43D29BD75C4;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:31;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F63162&idzone=1508;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F63162&idzone=1508  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: 1A217F6AEE9D2FF6F39CEE1847835CD0365F9E018A811BD694E9693A70B8D785  MD5: 506B8B6D44ADEAD83A0C93ACAABA099C;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:31;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F65577&idzone=7318;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F65577&idzone=7318  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: B1A044A4302DE3B25BCE9AC1B99290F224D7AB6D54A03CBAD0AF08AB71DA1C52  MD5: A14F2CF0200EF604549D10E137A7824E;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:31;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fporn%2F70855&idzone=6281;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fporn%2F70855&idzone=6281  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: B21219330743B1FFADEF782EEA6F826B35BCB9725EDD56D6D76B57E42BB65E1B  MD5: 57C4B506862450F0BB942D5130D607D3;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:31;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F65782&idzone=6730;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F65782&idzone=6730  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: 68750CEA24140CDA4A0A5D01C61B7FC73B6F8273D438E32C2AEC5A4D66BBFC0B  MD5: 9D85DE060E9EA361E147E500AD230679;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:32;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fspot%2F35826&idzone=4400;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fspot%2F35826&idzone=4400  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: 9DAFC4ACE437688E3AC173F86D440262B77AEA7BDAB52DA9F16A2EADACB5328C  MD5: 66043DBBACBE72FCF6D732C0B8752895;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:32;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fvideo%2F93853&idzone=6297;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fvideo%2F93853&idzone=6297  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: A34DD0C13591E264BD0A6D6C8188F8AAD7ED08E35F0184F1E0A5F0F19F1DEA54  MD5: 5D2F3F195C0506712C09FE614060482D;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:33;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F18079&idzone=1508;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F18079&idzone=1508  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: E33B7363CB8C2EFF72FA019603BE3F6C4D874E7E58915FFC637837688BECF670  MD5: D1C2C65EC848C2CB41AA362478E0B170;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:33;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F55378&idzone=7318;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F55378&idzone=7318  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: 985F33615AD98C1D258D8EDF644FD08051FFCF60BA24F99C6A984E77F726C628  MD5: FA7E3A228E88869F81D953A45847B27C;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:34;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fspot%2F90220&idzone=4400;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fspot%2F90220&idzone=4400  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: DF031476937DA1BE5FF9C2F7A78EB9A38558DDEDA9E4D1026EE596C264E4C5E1  MD5: 5F4375DFCEA87D6996C6201DA8F442C4;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:34;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fporn%2F59293&idzone=6281;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fporn%2F59293&idzone=6281  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: C3588E851464770B09B497FF548CBBA5111BF0293DEFB131BB49B82FC507C94A  MD5: 3F270FB42ACD3A46C24C35B586BB9154;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:34;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fspot%2F44571&idzone=4400;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fspot%2F44571&idzone=4400  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: 8F292838CCF6E39D1AB2EE9E76C5AB31D818A818840F251060BF034604C72595  MD5: 757990BB6DC42D217358E1E4DD3F2685;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:34;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F66679&idzone=4938;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F66679&idzone=4938  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: 67B4659917A12FCF22492E7EB821C43806BDB928D8E9CEF121FA64CCD573F853  MD5: 71A92F4AC9B455A1143EA4F1EC722210;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:34;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F37356&idzone=4938;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F37356&idzone=4938  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: 909F7BDDEF0CE5C266881C0DC5EA1BBC67C66D13844E521DA87AE5707FC04754  MD5: 3A3E1F9860E48AD96C7608DD0088B4D1;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:35;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F86344&idzone=6732;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F86344&idzone=6732  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: FDA98B17699BA96E0AD616A3D48E085D4D494EEBEBF2F10EF12ECBB6A2E0DF19  MD5: B31ED535F49F8DFE1828A36D17BC761D;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:36;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fporn%2F80187&idzone=6281;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fporn%2F80187&idzone=6281  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: 012E7C3AB2E0A5EBA0FD74E7FB3AC6ED3138DE739786FD384ADCD1977BF4E838  MD5: 5912D893EE8AA0CBB2A6E8E2331D439B;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:36;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fvideo%2F38171&idzone=6297;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fvideo%2F38171&idzone=6297  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: 9E7634B9227E10E2B9C9707E06F88FC05A9E1E1483A10EA4060EAE9C1CF5E714  MD5: 80C8B28616A5A0D712A5BBBB8300C06D;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
Managed devices;dispositivos_1022;not-a-virus:HEUR:AdWare.Script.Generic;12/04/2022 19:36;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F82651&idzone=6732;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: PC-AB935JU\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F82651&idzone=6732  Fecha de lanzamiento de la base de datos: 12/​04/​2022 08:52:00  SHA256: D03FB637425BDF6282B8B93F3F53D49D38F057CDAA2632B41382A46D486A0372  MD5: 8B13EFF71314E3A53D5387AF96C8BEE2;Bloqueado;PC-AB935JU\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;11/05/2022 00:05;11/05/2022 00:02;172.16.1.4;dispositivos_1022;WORKGROUP
